Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Trà Vinh,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,6.3,,6.3,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Vĩnh Long,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,5.4,,5.4,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Đồng Tháp,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,5.6,,5.6,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",An Giang,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,5.2,,5.2,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Kiên Giang,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,5,,5,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Cần Thơ,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,3.6,,3.6,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Hậu Giang,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,7,,7,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Sóc Trăng,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,5.4,,5.4,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Bạc Liêu,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,6.8,,6.8,
"Tỷ lệ trẻ em dưới 5 tuổi bị suy dinh dưỡng phân theo địa phương chia theo Địa phương, Năm và Phân tổ",Cà Mau,Cân nặng theo chiều cao,,,,,,,,,,,,,,,,,,,,7,,7,
Số bác sĩ phân theo địa phương,CẢ NƯỚC,,,,,,,,,,,,,,,,,,84788,96229,83996,109535,,,88772
Số bác sĩ phân theo địa phương,Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,22056,23462,16781,27519,,,14964
Số bác sĩ phân theo địa phương,Hà Nội,,,,,,,,,,,,,,,,,,8350,8792,4911,11133,,,4259
Số bác sĩ phân theo địa phương,Vĩnh Phúc,,,,,,,,,,,,,,,,,,1112,1619,1345,1663,,,1799
Số bác sĩ phân theo địa phương,Bắc Ninh,,,,,,,,,,,,,,,,,,1530,1494,1222,1765,,,1645
Số bác sĩ phân theo địa phương,Quảng Ninh,,,,,,,,,,,,,,,,,,2122,1252,728,1987,,,1392
Số bác sĩ phân theo địa phương,Hải Dương,,,,,,,,,,,,,,,,,,1342,1651,1305,1839,,,553
Số bác sĩ phân theo địa phương,Hải Phòng,,,,,,,,,,,,,,,,,,2106,2380,2108,2735,,,1576
Số bác sĩ phân theo địa phương,Hưng Yên,,,,,,,,,,,,,,,,,,761,1169,738,1172,,,714
Số bác sĩ phân theo địa phương,Thái Bình,,,,,,,,,,,,,,,,,,2040,2115,1992,2502,,,2181
Số bác sĩ phân theo địa phương,Hà Nam,,,,,,,,,,,,,,,,,,580,547,528,683,,,534
Số bác sĩ phân theo địa phương,Nam Định,,,,,,,,,,,,,,,,,,1004,1186,982,795,,,885
Số bác sĩ phân theo địa phương,Ninh Bình,,,,,,,,,,,,,,,,,,1109,1257,922,1245,,,672
Số bác sĩ phân theo địa phương,Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,12079,14436,13227,15136,,,12216
Số bác sĩ phân theo địa phương,Hà Giang,,,,,,,,,,,,,,,,,,925,973,961,928,,,937
Số bác sĩ phân theo địa phương,Cao Bằng,,,,,,,,,,,,,,,,,,917,873,963,822,,,834
Số bác sĩ phân theo địa phương,Bắc Kạn,,,,,,,,,,,,,,,,,,486,520,465,560,,,544
Số bác sĩ phân theo địa phương,Tuyên Quang,,,,,,,,,,,,,,,,,,469,833,504,675,,,1931
Số bác sĩ phân theo địa phương,Lào Cai,,,,,,,,,,,,,,,,,,730,859,811,937,,,69
Số bác sĩ phân theo địa phương,Yên Bái,,,,,,,,,,,,,,,,,,685,865,807,876,,,914
Số bác sĩ phân theo địa phương,Thái Nguyên,,,,,,,,,,,,,,,,,,990,2041,1246,2181,,,1075
Số bác sĩ phân theo địa phương,Lạng Sơn,,,,,,,,,,,,,,,,,,804,937,764,887,,,788
Số bác sĩ phân theo địa phương,Bắc Giang,,,,,,,,,,,,,,,,,,1770,1599,1862,1999,,,1643
Số bác sĩ phân theo địa phương,Phú Thọ,,,,,,,,,,,,,,,,,,1424,1909,1873,2123,,,1626
Số bác sĩ phân theo địa phương,Điện Biên,,,,,,,,,,,,,,,,,,707,724,718,762,,,760
Số bác sĩ phân theo địa phương,Lai Châu,,,,,,,,,,,,,,,,,,451,442,455,519,,,581
Số bác sĩ phân theo địa phương,Sơn La,,,,,,,,,,,,,,,,,,1118,1101,1124,1077,,,1118
Số bác sĩ phân theo địa phương,Hòa Bình,,,,,,,,,,,,,,,,,,603,760,674,790,,,841
Số bác sĩ phân theo địa phương,Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,,,,,,,,,17604,19251,19048,19957,,,18395
Số bác sĩ phân theo địa phương,Thanh Hóa,,,,,,,,,,,,,,,,,,3898,3984,3034,4242,,,4355
Số bác sĩ phân theo địa phương,Nghệ An,,,,,,,,,,,,,,,,,,2519,3026,3492,3391,,,4168
Số bác sĩ phân theo địa phương,Hà Tĩnh,,,,,,,,,,,,,,,,,,1095,1281,1193,1450,,,1469
Số bác sĩ phân theo địa phương,Quảng Bình,,,,,,,,,,,,,,,,,,810,854,741,761,,,492
Số bác sĩ phân theo địa phương,Quảng Trị,,,,,,,,,,,,,,,,,,578,631,282,690,,,698
Số bác sĩ phân theo địa phương,Thừa Thiên - Huế,,,,,,,,,,,,,,,,,,712,727,941,732,,,538
Số bác sĩ phân theo địa phương,Đà Nẵng,,,,,,,,,,,,,,,,,,1540,2003,2048,1419,,,2041
Số bác sĩ phân theo địa phương,Quảng Nam,,,,,,,,,,,,,,,,,,1268,1523,1758,1680,,,120
Số bác sĩ phân theo địa phương,Quảng Ngãi,,,,,,,,,,,,,,,,,,840,1024,1759,951,,,787
Số bác sĩ phân theo địa phương,Bình Định,,,,,,,,,,,,,,,,,,1253,1036,1154,1065,,,1123
Số bác sĩ phân theo địa phương,Phú Yên,,,,,,,,,,,,,,,,,,632,543,589,639,,,618
Số bác sĩ phân theo địa phương,Khánh Hòa,,,,,,,,,,,,,,,,,,1232,1311,975,1311,,,892
Số bác sĩ phân theo địa phương,Ninh Thuận,,,,,,,,,,,,,,,,,,493,490,494,608,,,514
Số bác sĩ phân theo địa phương,Bình Thuận,,,,,,,,,,,,,,,,,,734,818,588,1018,,,838
Số bác sĩ phân theo địa phương,Tây Nguyên,,,,,,,,,,,,,,,,,,3990,4671,4342,4786,,,3821
Số bác sĩ phân theo địa phương,Kon Tum,,,,,,,,,,,,,,,,,,486,565,491,613,,,531
Số bác sĩ phân theo địa phương,Gia Lai,,,,,,,,,,,,,,,,,,832,1170,1063,1282,,,785
Số bác sĩ phân theo địa phương,Đắk Lắk,,,,,,,,,,,,,,,,,,1475,1531,1390,1268,,,1157
Số bác sĩ phân theo địa phương,Đắk Nông,,,,,,,,,,,,,,,,,,272,493,469,551,,,477
Số bác sĩ phân theo địa phương,Lâm Đồng,,,,,,,,,,,,,,,,,,925,912,929,1072,,,871
Số bác sĩ phân theo địa phương,Đông Nam Bộ,,,,,,,,,,,,,,,,,,15391,18069,16698,25955,,,16598
Số bác sĩ phân theo địa phương,Bình Phước,,,,,,,,,,,,,,,,,,520,656,424,860,,,57
Số bác sĩ phân theo địa phương,Tây Ninh,,,,,,,,,,,,,,,,,,493,596,489,923,,,336
Số bác sĩ phân theo địa phương,Bình Dương,,,,,,,,,,,,,,,,,,2014,1832,1271,1930,,,2100
Số bác sĩ phân theo địa phương,Đồng Nai,,,,,,,,,,,,,,,,,,1679,2660,2211,2700,,,2917
Số bác sĩ phân theo địa phương,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,492,501,614,1069,,,610
Số bác sĩ phân theo địa phương,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,10193,11824,11689,18473,,,12611
Số bác sĩ phân theo địa phương,Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,13668,16340,13900,16182,,,13776
Số bác sĩ phân theo địa phương,Long An,,,,,,,,,,,,,,,,,,951,1074,1034,1040,,,1243
Số bác sĩ phân theo địa phương,Tiền Giang,,,,,,,,,,,,,,,,,,934,1577,1036,1235,,,989
Số bác sĩ phân theo địa phương,Bến Tre,,,,,,,,,,,,,,,,,,881,1254,939,1242,,,1277
Số bác sĩ phân theo địa phương,Trà Vinh,,,,,,,,,,,,,,,,,,696,894,1095,834,,,969
Số bác sĩ phân theo địa phương,Vĩnh Long,,,,,,,,,,,,,,,,,,698,959,863,739,,,949
Số bác sĩ phân theo địa phương,Đồng Tháp,,,,,,,,,,,,,,,,,,1575,1388,1435,1491,,,1584
Số bác sĩ phân theo địa phương,An Giang,,,,,,,,,,,,,,,,,,1696,1642,1348,1642,,,1736
Số bác sĩ phân theo địa phương,Kiên Giang,,,,,,,,,,,,,,,,,,1205,1540,1556,1709,,,1643
Số bác sĩ phân theo địa phương,Cần Thơ,,,,,,,,,,,,,,,,,,2166,2342,1322,2110,,,968
Số bác sĩ phân theo địa phương,Hậu Giang,,,,,,,,,,,,,,,,,,500,515,559,652,,,541
Số bác sĩ phân theo địa phương,Sóc Trăng,,,,,,,,,,,,,,,,,,663,876,709,1002,,,943
Số bác sĩ phân theo địa phương,Bạc Liêu,,,,,,,,,,,,,,,,,,636,961,830,1031,,,975
Số bác sĩ phân theo địa phương,Cà Mau,,,,,,,,,,,,,,,,,,1067,1318,1174,1455,,,1473
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,CẢ NƯỚC,Dược sĩ cao cấp,4105,3573,3517,3436,3221,3251,3408,3451,3619,3752,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Hồng,Dược sĩ cao cấp,1154,1173,1045,915,959,1007,1062,1058,1026,1099,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hà Nội,Dược sĩ cao cấp,239,347,334,232,227,205,269,268,268,272,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hà Tây,Dược sĩ cao cấp,117,84,67,49,49,69,..,..,..,..,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Vĩnh Phúc,Dược sĩ cao cấp,64,64,26,29,27,31,35,37,37,52,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bắc Ninh,Dược sĩ cao cấp,53,33,32,36,40,47,52,69,74,73,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Quảng Ninh,Dược sĩ cao cấp,57,56,33,31,27,31,42,48,49,53,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hải Dương,Dược sĩ cao cấp,122,112,107,104,105,107,103,109,113,101,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hải Phòng,Dược sĩ cao cấp,116,116,98,98,125,125,134,83,81,82,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hưng Yên,Dược sĩ cao cấp,42,36,27,27,21,25,30,25,25,32,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Thái Bình,Dược sĩ cao cấp,98,96,107,90,118,144,167,199,220,266,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hà Nam,Dược sĩ cao cấp,73,61,70,74,60,63,70,73,25,24,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Nam Định,Dược sĩ cao cấp,123,124,109,103,117,118,121,106,97,104,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Ninh Bình,Dược sĩ cao cấp,50,44,35,42,43,42,39,41,37,40,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Trung du và miền núi phía Bắc,Dược sĩ cao cấp,487,478,441,423,363,403,395,455,488,489,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hà Giang,Dược sĩ cao cấp,30,31,33,34,31,24,31,34,33,19,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Cao Bằng,Dược sĩ cao cấp,25,25,25,38,23,50,23,28,26,26,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bắc Kạn,Dược sĩ cao cấp,10,8,10,7,9,10,16,18,23,23,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Tuyên Quang,Dược sĩ cao cấp,26,26,24,23,24,31,28,30,34,43,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Lào Cai,Dược sĩ cao cấp,17,19,17,19,21,19,18,19,19,27,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Yên Bái,Dược sĩ cao cấp,41,41,35,28,31,28,31,34,44,45,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Thái Nguyên,Dược sĩ cao cấp,50,40,42,29,32,45,49,63,55,66,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Lạng Sơn,Dược sĩ cao cấp,42,45,44,49,29,26,33,48,50,33,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bắc Giang,Dược sĩ cao cấp,58,62,58,54,35,45,39,41,46,67,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Phú Thọ,Dược sĩ cao cấp,54,45,25,37,33,19,24,29,29,41,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Điện Biên,Dược sĩ cao cấp,..,..,20,4,17,17,18,20,23,23,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Lai Châu,Dược sĩ cao cấp,35,38,3,21,4,4,3,5,16,11,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Sơn La,Dược sĩ cao cấp,56,54,56,58,52,53,54,52,53,37,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hoà Bình,Dược sĩ cao cấp,43,44,49,22,22,32,28,34,37,28,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bắc Trung Bộ và Duyên hải miền Trung,Dược sĩ cao cấp,797,788,692,587,615,529,557,542,502,614,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Thanh Hoá,Dược sĩ cao cấp,186,171,133,71,55,64,59,61,55,70,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Nghệ An,Dược sĩ cao cấp,145,108,104,99,122,83,87,70,42,42,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Hà Tĩnh,Dược sĩ cao cấp,51,52,12,22,22,24,18,26,23,28,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Quảng Bình,Dược sĩ cao cấp,58,39,46,50,47,35,30,32,31,29,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Quảng Trị,Dược sĩ cao cấp,21,21,25,25,19,19,27,31,35,34,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Thừa Thiên Huế,Dược sĩ cao cấp,21,26,24,22,21,26,30,30,27,65,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Đà Nẵng,Dược sĩ cao cấp,35,56,58,24,18,17,19,19,22,34,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Quảng Nam,Dược sĩ cao cấp,39,43,46,26,28,43,31,35,36,52,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Quảng Ngãi,Dược sĩ cao cấp,40,43,47,45,44,44,41,38,23,41,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bình Định,Dược sĩ cao cấp,75,88,86,89,90,89,91,114,120,111,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Phú Yên,Dược sĩ cao cấp,42,42,42,43,73,20,65,20,24,27,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Khánh Hoà,Dược sĩ cao cấp,37,46,32,36,27,26,23,26,25,32,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Ninh Thuận,Dược sĩ cao cấp,15,16,15,15,20,18,15,16,12,16,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Bình Thuận,Dược sĩ cao cấp,32,37,22,20,29,21,21,24,27,33,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Tây Nguyên,Dược sĩ cao cấp,86,79,89,90,80,92,107,73,105,120,,,,,,,,,,,,,
Số nhân lực ngành dược trực thuộc sở Y tế phân theo địa phương,Kon Tum,Dược sĩ cao cấp,13,11,11,11,8,6,9,10,15,19,,,,,,,,,,,,,
